Camera Get Data Success
-46, -43, -46, -41, -41, -39, -37, -34, -32, -34, -31, -29, -27, -27, -24, -22, -21, -19, -19, -18, -16, -14, -13, -13, -11, -12, -11, -10,  -6,  -6,  -6,  -5,  -6,  -6,  -6,  -3,  -4,  -4,  -3,  -2,  -4,  -4, -43, -50, -43, -36, -14,  -7,  -6,  -8,  -8,  -9, -11, -11, -10, -12, -13, -14, -17, -14, -16, -20, -18, -19, -22, -24, -27, -27, -27, -30, -28, -34, -36, -36, -39, -41, -42, -42, -46, -45
-45, -43, -41, -41, -40, -36, -36, -35, -33, -32, -29, -29, -25, -25, -22, -22, -22, -18, -17, -14, -15, -13, -14, -10, -10,  -9,  -9,  -8,  -7,  -9,  -5,  -6,  -3,  -4,  -3,  -4,  -2,   0,  -2,  -3,  -3,  -3, -34, -50, -49, -34, -36, -12,  -8,  -6, -10,  -7, -10, -10, -11, -10, -12, -13, -13, -14, -17, -15, -18, -21, -21, -23, -23, -26, -27, -26, -30, -32, -35, -36, -37, -39, -42, -41, -46, -47
-45, -44, -43, -40, -37, -39, -35, -36, -32, -30, -30, -29, -26, -24, -23, -21, -19, -20, -17, -15, -13, -14, -14, -10, -11, -10,  -9,  -3,  -6,  -7,  -5,  -3,  -3,  -2,  -4,  -2,   0,  -1,  -1,  -2,  -2,  -1,  -4, -50, -50, -52, -37, -34, -22,  -6,  -6,  -9, -10,  -8,  -9,  -9, -10, -11, -13, -13, -16, -15, -17, -20, -19, -22, -24, -23, -28, -27, -30, -30, -32, -35, -37, -39, -40, -41, -45, -47
-48, -44, -43, -39, -39, -38, -34, -33, -32, -30, -28, -26, -25, -23, -22, -20, -19, -17, -16, -14, -11, -11,  -9, -11,  -7, -10,  -5,  -5,  -5,  -5,  -4,  -4,  -1,  -4,  -1,   2,  -1,   0,  -1,   1,   2,  -1,   0,  -6, -57, -54, -46, -39, -32, -32,  -8,  -9, -10,  -9,  -9,  -8, -10, -11, -14, -14, -15, -15, -16, -17, -21, -21, -24, -24, -26, -27, -28, -30, -33, -33, -38, -40, -42, -41, -45, -45
-45, -44, -42, -40, -38, -35, -35, -33, -31, -28, -26, -25, -24, -23, -21, -18, -17, -18, -15, -13, -12, -12, -11,  -8,  -7,  -7,  -4,  -4,  -3,  -2,  -3,  -2,  -2,  -3,   1,   0,  -1,   0,   0,   1,   0,   0,   0,   2,  -6, -58, -51, -45, -37, -28, -33, -34, -10, -10,  -8,  -8, -12, -12, -11, -14, -13, -14, -17, -19, -19, -19, -22, -24, -25, -25, -28, -30, -29, -33, -35, -38, -39, -40, -43, -47
-44, -43, -41, -40, -38, -37, -33, -34, -32, -30, -27, -24, -23, -23, -20, -19, -16, -16, -15, -13,  -9,  -9,  -9,  -7,  -8,  -6,  -7,  -7,  -4,  -3,  -3,  -2,   0,   2,   0,   4,   3,   4,   3,   3,   1,   2,   0,  -1,   0,  -2, -55, -55, -47, -37, -33, -29, -33, -33,  -8,  -7, -10,  -9, -12, -16, -12, -15, -17, -18, -19, -20, -21, -22, -23, -27, -28, -29, -30, -33, -35, -36, -40, -42, -43, -44
-42, -44, -40, -39, -39, -34, -34, -32, -29, -28, -27, -25, -23, -22, -21, -17, -15, -17, -12, -11, -10, -11,  -7,  -7,  -6, -11, -37, -39, -39, -37, -36, -27,   0,   1,   3,   2,   3,   4,   7,   3,   4,   3,   0,  -1,   0,   0,  -4, -55, -51, -41, -36, -34, -30, -34, -30, -10, -10, -12, -11, -12, -14, -14, -18, -18, -18, -19, -20, -24, -23, -25, -28, -29, -32, -34, -37, -35, -38, -41, -43, -45
-42, -44, -42, -37, -37, -37, -35, -31, -30, -27, -27, -24, -22, -22, -20, -16, -17, -13, -11, -12,  -9,  -9,  -9,  -5,  -5,  -4, -47, -53, -47, -42, -44, -42, -35, -31, -29, -12,   3,   4,   6,   6,   4,   4,   2,   0,   2,  -1,  -3,  -4, -51, -45, -39, -38, -37, -30, -32, -32,  -9, -12, -13, -11, -13, -15, -14, -16, -18, -20, -21, -23, -25, -26, -26, -27, -30, -32, -34, -36, -36, -41, -43, -44
-41, -43, -41, -39, -37, -35, -32, -30, -29, -26, -25, -22, -21, -21, -20, -17, -17, -15, -12, -11,  -9,  -9,  -9,  -3,  -5,  -4,  -5, -55, -66, -62, -57, -50, -44, -37, -35, -34, -35, -28,  -2,   2,   4,   5,   2,  -1,  -2,  -3,   0,  -4, -37, -39, -41, -38, -36, -32, -32, -34, -32, -11, -10, -12, -13, -12, -15, -16, -17, -20, -20, -22, -24, -25, -27, -28, -31, -32, -35, -34, -40, -39, -42, -41
-42, -44, -40, -37, -36, -34, -32, -30, -29, -29, -25, -24, -21, -20, -19, -18, -13, -13, -11, -11,  -9, -10,  -6,  -3,  -3,  -4,  -3,  -4,  -3,  -7, -28, -57, -56, -51, -47, -43, -34, -34, -30, -28, -25, -12,  -3,  -2,  -5,  -7, -17, -27, -33, -37, -37, -38, -33, -35, -32, -32, -35, -34, -13, -11, -14, -14, -16, -16, -17, -20, -20, -20, -22, -25, -24, -28, -28, -30, -34, -34, -39, -39, -42, -44
