-55, -55, -57, -54, -54, -51, -52, -52, -51, -46, -48, -48, -45, -43, -41, -40, -40, -38, -35, -36, -33, -31, -34, -30, -29, -28, -28, -28, -27, -26, -23, -24, -24, -22, -22, -22, -24, -21, -22, -20, -23, -22, -23, -23, -23, -22, -24, -22, -24, -22, -23, -26, -26, -26, -27, -26, -28, -30, -29, -31, -31, -35, -36, -35, -36, -39, -39, -39, -41, -44, -46, -47, -51, -48, -50, -50, -52, -51, -53, -53
-54, -56, -54, -53, -52, -52, -52, -50, -53, -46, -46, -47, -43, -41, -41, -40, -38, -37, -36, -33, -34, -31, -31, -29, -29, -28, -25, -26, -25, -25, -24, -22, -23, -22, -20, -22, -20, -20, -21, -19, -20, -18, -21, -19, -18, -19, -22, -22, -22, -23, -21, -23, -25, -25, -25, -28, -25, -29, -28, -30, -31, -34, -31, -34, -36, -36, -37, -37, -40, -43, -43, -45, -49, -51, -48, -51, -52, -51, -51, -54
-51, -52, -56, -52, -51, -55, -52, -51, -50, -47, -45, -46, -40, -41, -39, -39, -36, -36, -34, -31, -30, -32, -30, -29, -27, -27, -25, -25, -24, -23, -24, -22, -22, -19, -19, -20, -18, -20, -19, -18, -19, -18, -18, -19, -20, -19, -20, -20, -20, -21, -22, -23, -21, -24, -24, -24, -25, -26, -26, -29, -28, -32, -31, -31, -34, -36, -38, -37, -39, -40, -40, -44, -45, -49, -48, -49, -50, -49, -52, -51
-56, -55, -53, -54, -51, -51, -52, -47, -48, -46, -43, -41, -42, -41, -38, -38, -35, -34, -32, -32, -29, -27, -26, -28, -24, -26, -24, -21, -22, -21, -20, -21, -22, -20, -17, -19, -17, -19, -19, -19, -20, -17, -18, -19, -19, -17, -18, -19, -19, -19, -20, -17, -19, -22, -23, -23, -24, -26, -26, -27, -26, -29, -30, -30, -33, -34, -36, -35, -38, -39, -40, -44, -45, -44, -47, -47, -50, -52, -52, -53
-58, -55, -52, -53, -52, -51, -48, -48, -47, -43, -42, -41, -41, -38, -37, -36, -35, -31, -30, -29, -29, -28, -26, -25, -25, -22, -25, -22, -19, -19, -21, -20, -18, -18, -19, -17, -16, -16, -17, -17, -17, -16, -15, -17, -16, -16, -18, -19, -16, -17, -18, -21, -19, -19, -21, -22, -22, -24, -24, -26, -28, -28, -28, -27, -30, -33, -35, -37, -34, -37, -39, -40, -42, -45, -44, -46, -48, -50, -51, -51
-54, -52, -53, -52, -50, -50, -48, -44, -45, -44, -41, -41, -39, -37, -35, -33, -31, -31, -29, -27, -28, -26, -26, -24, -23, -22, -21, -20, -20, -18, -18, -17, -18, -19, -16, -15, -16, -16, -15, -15, -14, -16, -15, -14, -16, -15, -17, -17, -16, -16, -18, -16, -20, -20, -20, -21, -21, -22, -24, -24, -24, -27, -27, -28, -31, -31, -32, -33, -34, -38, -38, -38, -42, -44, -46, -51, -47, -49, -51, -51
-54, -53, -55, -49, -51, -49, -46, -45, -44, -40, -39, -39, -37, -34, -35, -33, -33, -29, -29, -26, -25, -25, -25, -24, -25, -22, -19, -20, -17, -17, -17, -17, -14, -16, -16, -15, -12, -14, -15, -13, -14, -14, -15, -15, -15, -14, -15, -14, -15, -17, -17, -16, -18, -18, -18, -18, -21, -20, -20, -24, -24, -24, -26, -26, -27, -31, -32, -30, -36, -36, -36, -38, -38, -40, -44, -45, -45, -51, -50, -50
-53, -52, -52, -51, -50, -49, -46, -45, -42, -43, -38, -37, -36, -35, -31, -33, -28, -28, -27, -26, -23, -24, -24, -23, -21, -19, -21, -19, -18, -16, -16, -16, -14, -13, -13, -15, -14, -14, -14, -14, -13, -13, -14, -14, -15, -14, -14, -13, -14, -14, -15, -15, -16, -17, -19, -19, -20, -22, -21, -23, -22, -24, -26, -25, -27, -28, -31, -32, -32, -34, -36, -38, -36, -41, -44, -44, -48, -49, -49, -51
-53, -50, -52, -49, -49, -48, -47, -46, -41, -41, -39, -37, -34, -34, -31, -29, -29, -29, -27, -25, -24, -23, -21, -19, -19, -18, -19, -18, -17, -17, -14, -14, -12, -15, -14, -12, -12, -10, -11,  -9, -12, -11, -11, -11, -12, -12, -14, -13, -14, -15, -14, -16, -15, -15, -16, -17, -20, -18, -21, -21, -21, -22, -25, -25, -27, -28, -28, -30, -31, -34, -35, -36, -39, -40, -41, -43, -44, -49, -47, -50
-52, -52, -51, -51, -47, -45, -45, -45, -41, -41, -39, -36, -34, -33, -30, -29, -29, -26, -25, -24, -22, -23, -20, -20, -19, -18, -17, -16, -16, -14, -14, -13, -12, -13, -11, -12, -12, -12, -10,  -9,  -9,  -9, -11,  -9,  -9, -11, -12, -13, -12, -12, -13, -12, -15, -15, -14, -18, -16, -18, -19, -21, -21, -21, -24, -26, -27, -26, -28, -29, -30, -34, -30, -36, -37, -39, -41, -43, -45, -45, -46, -51
-53, -52, -49, -50, -49, -45, -45, -40, -42, -41, -37, -35, -32, -32, -28, -28, -28, -26, -25, -24, -23, -20, -19, -18, -18, -17, -17, -16, -14, -14, -13, -12, -11, -11, -11, -10, -10, -10, -10, -10, -11,  -9,  -7, -10,  -9, -10, -11, -10, -11, -11, -11, -13, -13, -14, -15, -15, -16, -15, -17, -19, -20, -22, -22, -21, -25, -24, -27, -27, -30, -32, -33, -34, -37, -38, -39, -41, -43, -48, -48, -47
