Camera Get Data Success
-43, -41, -39, -42, -37, -40, -39, -35, -38, -34, -35, -34, -31, -30, -28, -29, -27, -26, -24, -24, -22, -20, -19, -19, -18, -16, -13, -15, -15, -14, -11, -12, -10,  -9,  -8, -10, -10,  -9,  -7, -10,  -8,  -9,  -9,  -9, -11, -12, -10, -12, -12, -12, -11, -12, -15, -16, -15, -20, -23, -48, -57, -61, -65, -69, -68, -72, -75, -77, -75, -79, -82, -79, -81, -83, -84, -85, -83, -83, -86, -89, -87, -86
-42, -43, -41, -40, -41, -39, -39, -37, -35, -34, -33, -33, -31, -29, -29, -27, -27, -25, -22, -21, -23, -22, -19, -16, -16, -14, -14, -11, -13, -12,  -9,  -9,  -7,  -9, -10,  -9,  -7,  -8,  -7,  -6,  -5,  -8,  -7,  -9,  -6,  -9,  -9,  -9,  -8, -11, -12, -11, -15, -15, -39, -54, -57, -57, -60, -64, -66, -69, -71, -73, -76, -75, -77, -79, -80, -82, -85, -86, -85, -86, -83, -85, -86, -87, -88, -87
-41, -38, -38, -39, -41, -39, -36, -37, -36, -33, -32, -31, -29, -27, -25, -25, -22, -24, -22, -19, -20, -18, -14, -15, -12, -12, -13, -10, -12,  -9, -11,  -7,  -6,  -6,  -7,  -5,  -3,  -6,  -7,  -5,  -7,  -5,  -3,  -7,  -5,  -6,  -5,  -9, -11,  -9, -10, -13, -15, -52, -51, -55, -56, -61, -63, -68, -66, -71, -72, -75, -74, -77, -75, -80, -80, -80, -82, -84, -85, -86, -84, -86, -86, -89, -89, -88
-40, -39, -40, -41, -39, -38, -36, -36, -35, -32, -31, -32, -29, -28, -27, -23, -23, -21, -19, -19, -17, -15, -12, -14, -11, -11, -12,  -9,  -7,  -8,  -6,  -4,  -8,  -4,  -5,  -4,  -2,  -5,  -5,  -3,  -3,  -4,  -4,  -2,  -4,  -4,  -5,  -7,  -5,  -7, -11, -29, -53, -51, -55, -56, -60, -65, -66, -69, -74, -72, -72, -77, -77, -79, -77, -80, -81, -80, -82, -86, -85, -88, -88, -89, -89, -91, -89, -89
-40, -39, -42, -38, -36, -38, -37, -34, -34, -32, -31, -27, -28, -27, -25, -24, -21, -20, -16, -18, -14, -14, -12, -11, -12, -10,  -7,  -7,  -5,  -6,  -6,  -5,  -3,  -3,  -3,  -2,  -4,  -1,  -2,  -4,  -2,  -1,  -4,  -3,  -3,  -5,  -3,  -8,  -5,  -5, -33, -52, -50, -48, -51, -55, -63, -65, -72, -71, -76, -78, -78, -77, -77, -77, -80, -81, -83, -83, -83, -85, -86, -87, -88, -88, -89, -92, -90, -91
-40, -41, -38, -40, -36, -36, -35, -32, -32, -29, -30, -28, -27, -24, -22, -20, -20, -20, -17, -14, -15, -13, -14, -10, -10,  -8,  -5,  -7,  -3,  -3,  -4,  -2,  -4,  -2,  -3,  -5,  -1,  -3,  -2,  -2,  -2,  -3,  -2,  -2,  -3,  -2,  -4,  -4,  -4, -23, -50, -49, -50, -52, -50, -51, -62, -65, -70, -77, -79, -79, -83, -82, -79, -82, -84, -83, -83, -83, -86, -84, -88, -89, -90, -91, -91, -90, -94, -93
-41, -39, -37, -38, -38, -36, -34, -31, -30, -30, -29, -27, -25, -24, -23, -20, -18, -18, -15, -13, -11, -11, -10,  -9,  -9,  -6,  -7,  -4,  -4,  -3,  -2,  -4,  -1,   2,  -1,   0,   3,   2,   0,  -3,   0,  -3,  -1,   0,  -4,  -3,  -5,  -4, -12, -47, -52, -46, -50, -47, -50, -54, -59, -63, -67, -77, -80, -84, -86, -85, -86, -85, -85, -86, -87, -89, -89, -90, -89, -92, -89, -91, -92, -94, -94, -94
-39, -39, -39, -36, -35, -33, -34, -33, -29, -29, -27, -27, -23, -24, -20, -18, -15, -15, -15, -12, -12,  -9, -10,  -6,  -5,  -6,  -5,  -1,  -4,  -3,  -1,   1,  -2,   1,   0,   1,   0,   2,   2,   2,   0,   3,  -2,  -2,   0,  -1,  -2,  -3, -46, -51, -49, -51, -48, -45, -50, -53, -54, -56, -67, -75, -86, -85, -87, -87, -86, -89, -88, -90, -87, -88, -89, -90, -89, -94, -96, -92, -92, -96, -95, -96
-37, -37, -35, -36, -34, -35, -32, -30, -28, -27, -24, -24, -23, -22, -20, -18, -16, -14, -12, -10,  -8,  -8,  -6,  -5,  -7,  -6,  -2,  -4,   0,  -2,   0,   0,   0,   2,   1,   4,   2,   2,   4,   2,   2,   3,   1,   2,   3,  -1,  -3, -40, -49, -51, -50, -46, -46, -46, -51, -50, -53, -56, -64, -72, -88, -86, -92, -90, -92, -91, -92, -93, -94, -90, -91, -92, -95, -95, -97, -95, -95, -96, -95, -96
-37, -36, -36, -34, -35, -31, -32, -32, -28, -26, -24, -23, -24, -20, -19, -17, -15, -13, -11, -12, -10,  -6,  -6,  -4,  -5,  -2,  -3,  -2,   0,  -1,   0,   1,   4,   3,   6,   3,   1,   3,   3,   6,   5,   4,   4,   2,   5,  -1,  -6, -46, -48, -48, -52, -49, -44, -47, -42, -48, -52, -56, -57, -69, -90, -90, -93, -92, -91, -92, -94, -90, -94, -94, -93, -95, -94, -95, -97, -95, -97, -96, -98, -98
